source,date,text,category,label
alkhabar,2024-08-13,مع هاد التحركات المشبوهة تاع الميليشيات العسكرية التابعة لشرق ليبيا، اللي راهو يقودها خليفة حفتر، رايحة لجهة الجنوب الغربي، تبقى المنطقة الحدودية تاع الجزائر مهددة باش تشعل فيها بؤرة تاع توتر كبير في المنطقة وحرب أهلية تخلط الأوراق في البلاد وتأثر على الجيران، وخاصة الجزائر اللي ولات حدودها تعاني من مشاكل مسلحة في الجهة الشرقية والغربية.  ومع هاد المشاكل، الجزائر راهي مكملة في خدمتها وتنسق مع الدول اللي عندها تأثير في ليبيا باش يوصلوا لحل سلمي ينهي أكثر من عشر سنين تاع فوضى.  قال أستاذ العلوم السياسية والعلاقات الدولية، البروفيسور مبروك كاهي، بلي التحركات العسكرية تاع الميليشيات اللي راهو يقودها خليفة حفتر لجهة الجنوب الغربي الليبي تدخل في إطار الأجندات اللي رايحة...,nation,0
alkhabar,2023-09-11,وزارة التربية والتعليم الفني في مصر، أعلنت بليغ بلي حظرت النقاب في المدارس، و بلي غطاء الشعر (الخمار) للبنات ماشي لازم، بصح اختياري. الوزارة وضحت بلي الغطاء لي تخيّرو الطالبة برغبتها لازم ما يغطيش وجهها - يعني النقاب - و ما يعتدوش بأي تصاور ولا رسومات توضيحية تعبر على غطاء الشعر، إذا كانت تخالف هذا الشي، مع الالتزام باللون لي تخيّرو مديرية التربية والتعليم المعنية. وزارة التعليم أكدت، في المنشور الدوري الخاص باللباس المدرسي، بلي إذا لبست الطالبة الحجاب، لازم ولي أمرها يكون على بالو باختيار بنتو، و بلي اختيارها هذا، جا بناءً على رغبتها هي بلا ما يضغط عليها حتى واحد ولا جهة غير ولي الأمر. الوزارة وجهت...,monde,0
alkhabar,2018-05-11,دراسة أمريكية داروها باحثين من كلية الطب تاع جامعة ميامي ميلر الأمريكية، خرجت نتايجها في العدد الأخير تاع مجلة (Neurology) العلمية، قالت بلي الكآبة تبدل في شكل المخ تاع الشيوخة، وهاد الشي يخليهم ينسوا بزاف ويشيخ مخهم بكري.  الفريق تاع البحث وضح بلي جابوا 1111 واحد ما صراتلهمش سكتة دماغية من قبل، ومعدل أعمارهم كان 71 سنة، باش يشوفوا العلاقة بين الكآبة وشيخوخة المخ. دارولهم فحوصات للمخ وقيموا قدراتهم على التفكير والذاكرة في بداية الدراسة، ومبعد 5 سنين عاودوا اختبروا الذاكرة ومهارات التفكير تاعهم.  كي بدات الدراسة، كان 22 بالم...,sante,0
alkhabar,2014-09-11,غشّة كبيرة و زعاف و هدرة بزاف عمّت لي باج تاع الفيسبوكيين شحال من يوم، و هذا كامل على جال الفضيحة تاع العجوزة الشمطاء الفرنسية جنيفياف دو فونتني. هادي لي عرضوها اللجنة المنظمة (الله يهديهم) كـضيفة شرف، و هي راحت قالت الجزائر فرنسية كي كانت تهدر في آخر الحفلة. و كأول رد فعل في الفيسبوك، النشطاء تاع مواقع التواصل الاجتماعي قرروا يحطوا تصاور و تعليقات يضحكوا على الفرنسية دو فونتني. و شافوا بلي لازم يديروا إجراءات باش ينحوا حقوق تنظيم المسابقة، و قالوا بلي ماشي غير تصريح وزير الشباب هو الحل. الفيسبوكيين وصفوا التصريحات بـالعيب و الحشومة، و وحدين آخرين عيطوا باش يلغوا حفلات ملكات الجمال كامل من الأساس، و قاد...,hightech,0
alkhabar,2015-12-10,بانت دراسة صينية جديدة بلي الماكلة والخضرة لي فيهم فيتامين سي، وعلى رأسهم البطاطا المفورة، عندهم مفعول مليح بزاف باش يحميو من سرطان المعدة. الباحثين في جامعة تشجيانج في الصين عاودو شافو 76 دراسة داروها على الماكلة، ولقاو بلي البطاطا المفورة تنقص من خطر الإصابة بسرطان المعدة، هكذا قالت جريدة التليغراف البريطانية. وزادو وضحو الباحثين بلي الناس لي ياكلو بزاف خضرة، كيما البصل والشيفلور، كانو أقل عرضة للإصابة بسرطان المعدة بثلث مقارنة بالناس الآخرين. وزادو قالو الباحثين بلي البطاطا المفورة عادة تكون فيها نسبة عالية من فيتامين سي...,sante,0
alkhabar,2024-10-25,الشتا القاوية لي صبّت لعشية هادي على شحال من حومة وبلدية في البليدة، خلات البالوعات تفيض وتتغلق، وحركة المرور تعقدت، الطرقان ولاو كي البحاير الصغار، وسجلنا تدخلات تاع أعوان الحماية المدنية على جال التسربات لي دخلت للديار في عاصمة الولاية. الشوارع والحومات غرقوا بالما تاع الشتا لي ما حبسش يصّب بقوة، لمدة ربع ساعة حتى 20 دقيقة، حركة المرور تحبست كامل في حي الرامول، وسيدي عبد القادر ولارماف وحي الدويرات وحومات واحدوخرين، وزيد على هادا، تسربات دخلت للديار في وسط المدينة وضواحيها، الشي لي خلى بعض المتضررين يخرجوا للشارع ويحتجوا، خصوصا وأن بعض الحومات مازال ما وصلتهاش عمليات تنقية البالوعات رغم التحذيرات والنداءات...,societe,0
alkhabar,2025-04-10,الوزير تاع الدولة، وزير الشؤون الخارجية والجالية تاعنا اللي عايشة برا، والشؤون الإفريقية، أحمد عطاف، وصل اليوم لعشية لمدينة أنطاليا في تركيا. بعثو الرئيس باش يمثل الجزائر في الخدمة تاع الدورة الرابعة تاع منتدى أنطاليا الدبلوماسي اللي راح تبدا غدوة 11 أفريل 2025.  وحسب البيان تاع وزارة الخارجية، الدورة تاع هاد العام تاع منتدى أنطاليا، اللي راح تكون تحت شعار كيفاش نرجعو للدبلوماسية بلاصتها في عالم مقسوم، راح يكون فيها على الأقل عشرة ورشات باش يناقشوا بزاف قضايا ومواضيع تاع دوك. راح يشارك فيها مسؤولين تاع الحكومة وممثلين تاع منظمات عالمية، وناس مهمين في المجال الأكاديمي والإعلامي.  وعلى جنب الخدمة تاع المنتدى، الوزير أحمد عطاف راح يدير لقاءات ثنائية مع وزراء خارجية تاع بلدان خاوة وصحاب وشركاء، ومع مسؤولين تاع بزاف منظمات عالمية، كيما قال نفس البيان.,nation,0
alkhabar,2024-01-22,اليوم الاثنين، لعبو ماتشات الجولة الثالثة تاع الدور الأول لكأس أمم إفريقيا، للمجموعتين الأولى والثانية. في المجموعة الأولى، غينيا الاستوائية جات الأولى بسبع نقاط، خير من نيجيريا لي جات الثانية بفارق الأهداف، ومبعد جات كوت ديفوار بثلاث نقاط، وغينيا بيساو جات الأخيرة بلا نقاط. أما المجموعة الثانية، الرأس الأخضر جات الأولى بسبع نقاط، وموراها المنتخب المصري بثلاث نقاط، ومبعد غانا والموزمبيق تقاسمو المركز الثالث بزوج نقاط لكل وحدة فيهم. على حساب هاد النتائج وواش راه صاري مع أصحاب المركز الثالث في المجموعات لي ذكرناهم، المنتخب الوطني تاعنا راه خاصتو غير نقطة تاع تعادل برك ضد موريتانيا باش يضمن التأهل رسميًا للدور الثمن النهائي....,sport,0
alkhabar,2016-01-07,ها حنا نودعو عام من حياتنا، ونطويو صفحة من صفحاتها، ودّعنا العام بالخدمة لي درناها فيه، وكيما فات هذا العام والأعوام لي قبلو، راح يفوتو الأعوام لي بقاو من حياتنا، وراح يلقى الإنسان روحو نهار من الأيام واقف في المحطة الأخيرة من رحلة هاد الدنيا، وراح يهبط هبطة إجبارية، وراح يتعاملوا معاه على حساب واش دار هنا، لي دار الخير هنا يلقى خيرو لهيه، ولي دار الشر هنا يلقى شرو لهيه. قال ربي سبحانه وتعالى: {باش يجازي لي داروا الشر على واش خدموا ويجازي لي داروا الخير بالحسنى}، {لي جاب الحسنة عندو خير منها وهما من الخوف تاع هذاك النهار آمنين، ولي جاب ب...},islam,0
alkhabar,2024-02-23,العدوان الصهيوني على غزة، هدم كلش، كل مقاييس الإجرام والإبادة في حق الشعب الفلسطيني قدام عينين العالم وسمعو. وزيد على القصف الوحشي اللي راهو مستمر على القطاع المحاصر قريب خمس شهور متتالية، مازالو يمنعو دخول الماكلة والمواد الأساسية للمدنيين، وهاد الشي خلى شبح الجوع يهدد حياة آلاف السكان اللي راهم يعيشو في مأساة إنسانية ما صراتش كيما هي في العصر الحديث. الهلال الأحمر الفلسطيني في غزة، أكد البارح بلي كاين وفيات بسبب الجوع ونقص الماكلة في القطاع، في وقت كثرت فيه التحذيرات من الداخل والخارج على الأزمة اللي راهي تتفاقم، في ظل قلة المساعدات واستمرار العدوان الإسرائيلي المدمر. وقال مدير الإعلام الحكومي في غزة، إسماعيل الثوابتة، بلي...,monde,0
alkhabar,2024-10-16,وكالة الأنباء الفرنسية، اليوم الأربعاء، كشفت بلي الحكومة الفرنسية طلبت باش يمنعوا الشركات الإسرائيلية ما تشاركش في معرض يورونافال التجاري العسكري البحري. وحسب نفس المصدر، معرض يورونافال تاع الأسلحة البحرية في فرنسا، ما راحش يكون فيه حتى جناح ولا معدات إسرائيلية. وهاد القرار جا مور ما توترت العلاقات بين باريس وتل أبيب، على جال استهداف قوات جيش الاحتلال لقوات حفظ السلام تاع الأمم المتحدة في جنوب لبنان. وزارة الخارجية الفرنسية كانت عيطت لسفير الكيان الصهيوني، الخميس اللي فات، باش تطلب توضيحات بخصوص استهداف قوات اليونيفيل الأممية. وزادت حدة التوتر، البارح، مور ما سربت وسائل إعلام...,monde,0
alkhabar,2019-11-23,قالو أطباء من المريكان، في دراسة دارو عليها و خرجت نتايجها في مجلة جاما بيدياتريكس لي تهتم بطب الأطفال، بلي كاين اختلافات في البنية تاع مناطق معينة في المخ عند الدراري الصغار لي يقعدو بزاف قدام ليكرون تاع البيسي. و أكدو الباحثين بلي هاد الفروقات تأثر، و بالخصوص، على تطور القدرات اللغوية عند هاد الدراري. و في تعليقو على الدراسة، قال مارتن كورته من جامعة براونشفايغ الألمانية للعلوم التطبيقية بلي المشكل الأساسي في هادي هو أنو الدراري لي يقعدو بزاف قدام ليكرون تاع البيسي يهضرو قليل و يسمعو قليل لهدرة تاع الناس. لازم نذكرو بلي كورته، لي هو أستاذ في بيولوجيا الخلايا العصبية، ما شاركش في الدراسة. و وضح البروفيسور الألماني...,hightech,0
alkhabar,2024-09-27,القرار تاع فرض الفيزا على لي عندهم جواز سفر مغربي، لي صرا البارح، كان نتيجة طبيعية لأزمة عندها خمس سنين، و تاريخيا عندها عشرات السنين. و زيادة على الأسباب لي عطاتها وزارة الخارجية في البيان تاعها، كاين تراكمات و جذور خلات و دفعت الجانب الجزائري باش ياخذ القرار، و زادت سرّعت من تدهور العلاقات بين البلدين، بالرغم من أن الجزائر كانت صابرة و حاكمة روحها شهور و سنين و ما تسرعتش باش تخرج الكارت الحمرا في وجه نظام المخزن. و الأزمة هادي عندها تسلسل زمني كي تشوف المسار تاعها يبان منظم و مدروس و تصعيدي، بدات بالاستفزازات في المحافل الدولية، و من بعد تطورت مباشرة لتطبيع العلاقات مع الكيان الصهيوني، و السماح لواحد من رموزو باش...,nation,0
alkhabar,2023-09-10,المؤشرات تاع قيمة الوحدة للتجارة الخارجية تاع السلع، اللي خرجت في الثلاثي الأول تاع 2023 (جانفي- مارس) من الديوان الوطني للإحصائيات، بانت بلي كاين حصيلة مليحة بزاف تخص حركة التبادل التجاري تاع السلع. الجزائر سجلت فائض في الميزان التجاري بقيمة 494.2 مليار دينار جزائري، ولا نقولو حوالي 3.604 مليار دولار.  في الثلاثي الأول تاع 2023، أسعار التصدير تاع السلع وأسعار الاستيراد تاع السلع نقصت بـ 0.6% و 7.1% على التوالي، كي نقارنوها بالثلاثي الأول تاع 2022.  التقرير تاع الديوان وضح بلي النقصان الخفيف في أسعار الصادرات سبتو بالدرجة الأولى تباطؤ أسعار المحروقات بـ 0.8% في الثلاثي الأول...,economie,0
alkhabar,2020-09-28,كشفت دراسة علمية بلي كاين فوايد كبار بزاف كي تشرب عصير الطماطم لي ماشي مالح، و هاد الشي كان عندو أثر صحي باين على لاطونسيون (ضغط الدم) و يقدر يعاون الناس لي معرضين لخطر أمراض القلب. و في هاد الدراسة لي نشرتها مجلة فود ساينس أند نيوترشن، قالو الباحثين بلي كي تشرب عصير الطماطم لي ماشي مالح، نقصت لاطونسيون و الكوليسترول الخايب (البروتين الدهني منخفض الكثافة) عند الكبار في اليابان لي معرضين لخطر أمراض القلب و الشرايين. و في هاد الدراسة، شربو 184 راجل و 297 مرا كميات كبيرة من عصير الطماطم لي ماشي مالح لمدة عام كامل. و في آخر البحث، بانت بلي لاطونسيون نقصت عند 94 مشارك لي كانو يعانيو من ارتفاع ضغط الدم. و الباحثين لاحظو تاني في جا...,sante,0
alkhabar,2024-09-08,محمد شرفي، رئيس السلطة الوطنية المستقلة للانتخابات، قال بلي نسبة المشاركة حتى الثمانية تاع الليل في البلاد وصلت لـ 483 بالمائة، و في الخارج 19.57 بالمائة. و زاد قال في تصريح للتلفزيون العمومي، بلي هاد النسبة ماشي هي النهائية، خاطرش مازال ما وصلوش كامل المعلومات من الممثليات اللي في الخارج، و ممكن يطول الحال حتى للفجر. و زاد قال بلي التأخر في الإعلان على هاد النسبة، اللي كان مقرر على التسعة و نص، سبابو بعض المشاكل في بعض الولايات اللي كانت فيها أحوال جوية ماشي مليحة. و راح يعلنوا على نسبة المشاركة النهائية بعد ما يحسبوا العدد الكلي تاع اللي صوتوا.,nation,0
alkhabar,2024-05-26,الديوان الوطني للأرصاد الجوية، قال اليوم الأحد، بلي كاين شتا ورعد في بزاف ولايات في الغرب والجنوب تاع البلاد. وزاد وضح الديوان في تحذير دارو، بلي الشتا والرعد هادو يبداو من التسعة تاع صباح اليوم حتى التسعة تاع الليل في ولايات سيدي بلعباس، الأغواط، المسيلة، الجلفة، تيارت، البيض، سعيدة، والنعامة.,societe,0
alkhabar,2023-04-14,العبادات في الإسلام داروها على جال أهداف و غايات و حِكَم، الناس يقدروا يفهموا بعضها، و يقدروا ما يفهموهاش كامل. ربي سبحانه يقولنا علاش نديرو الأضحية: {لَن يَنَالَ الله لُحُومُهَا وَلا دِمَاؤُهَا وَلَكِن يَنَالُهُ التَّقْوَى مِنكُمْ}، يعني ماشي اللحم و الدم اللي يوصلوا لربي، بصح التقوى تاعكم هي اللي توصل. و يقولنا علاش فرض علينا الصلاة: {إِنَّ الصَّلَاةَ تَنْهَى عَنِ الفَحْشَاءِ وَالمُنْكَرِ}، يعني الصلاة تبعدنا على الحوايج العيانة و المنكر. و في الصيام يقول: {يَا أَيُّهَا الَذِينَ آمَنُوا كُتِبَ عَلَيْكُمُ الصِّيَامُ كَمَا كُتِبَ عَلَى الَذِينَ مِن قَبْلِكُمْ لَعَلَّكُمْ تَتَقُونَ}، يعني باش تولي عندكم التقوى. إذا الصيام ما دارش في الإنسان هاديك التقوى، معناها ما حققش الهدف اللي ربي دارو على جالو. و يقول الرسول صلى الله عليه وسلم في...,islam,0
alkhabar,2022-12-12,طلعت أسعار البترول اليوم الاثنين، و هذا بسبب غلق أنبوب رئيسي لي يزود أمريكا. هذا الشي راهو جاي وسط تخوفات من نقص الإمدادات، خاطرش الرئيس الروسي فلاديمير بوتين هدد باش ينقص الإنتاج، كَـ رد فعل على تحديد سقف لأسعار البترول الروسي. و على 07:52 تاع الصباح بتوقيت غرينتش، طلعت أسعار العقود الآجلة تاع خام برنت القياسي اللي يتسلم في فيفري 2023 بحوالي 0.37 بالمئة، و ولات 76.38 دولار للبرميل. و زاد ثاني سعر العقود الآجلة تاع خام غرب تكساس الأمريكي اللي يتسلم في جانفي الجاي بنسبة 0.66 بالمئة، و ولات 71.49 دولار للبرميل، بعدما كانت طلعت قريب 73 دولار خلال الجلسة. و كانت أسعار البترول الخام كملت تعاملاتها نهار الجمعة...,economie,0
alkhabar,2023-06-21,أحمد خبوز، رئيس لجنة تنظيم كأس الجزائر، راح يشرف لعشية (على الثمانية تاع الليل) في ملعب ميلود هدفي بوهران، على الاجتماع التقني الخاص بنهائي كأس الجزائر 2023. هاد الماتش لي يجمع غدوة شباب بلوزداد و جمعية أولمبي الشلف. ومبعد، راح يقدمو الكأس و القميص الرسمي تاع الفريقين لي راح يلعبو الفينال. هاد الشي راح يكون بحضور رئيسي الفريقين، ومعاهم الأمين العام تاع الاتحاد الجزائري لكرة القدم منير دبيشي، و تاني طاقم التحكيم لي راح يسير هاد الفينال، و لي يقودو الحكم الرئيسي لحلو بن براهم.,sport,0
alkhabar,2020-10-09,اليوم، صلاو أول صلاة جمعة في الحرم المكي، وحضروا ليها المعتمرين بعد ما حبست قريب سبع شهور على جال فيروس كورونا. وبانو تصاور وفيديوهات بثتها قناة القرآن الكريم، لي تخدم 24 ساعة على 24 من الحرم المكي، المعتمرين قاعدين في الساحات تاع المسجد الحرام، والإمام تاع الحرم، الشيخ سعود الشريم، كان يخطب خطبة الجمعة. وصلاة الجمعة والصلاوات الخمس تاع كل يوم كانوا يصلوهم في فترة الحجر في الحرم المكي، بصح غير الأئمة تاع الحرم والخدامين تاع الأمن والخدمة في المسجد الحرام برك. ودرك السعودية راهي سامحة للعمرة لمواطنيها والمقيمين فيها لي أعمارهم بين 18 و 65 سنة، بصح لازم يسجلو في تطبيق اعتمرنا في التيليفونات...,islam,0
alkhabar,2023-08-07,الحارس القضائي لي كان مكلف باش يسير شؤون الشركة الرياضية تاع مولودية وهران، أعلن بلي استقال من بلاصتو، و السبب لي مدو هو العراقيل لي خلات كلش محبوس. و في البيان لي نشروه في الصفحة الرسمية تاع النادي تاع عاصمة الغرب، جا فيه: الحارس القضائي، و باش يتنازل على المهام لي مدوهالو و باش يحافظ على مصلحة النادي، راح صباح الأحد 6-8-2023 و حط طلب الإعفاء و التنحية، و خلى الجهة القضائية المختصة هي لي تشوف شكون الحارس القضائي الآخر لي تشوفو مناسب باش يعوضو. و هادا كامل بسبب العراقيل و التدخلات لي لقاها، و لي خلات كلش محبوس و ما خلاتوش يقدر يسير الشركة مليح.,sport,0
alkhabar,2024-12-31,هادي 09:41 محكمة في كوريا الجنوبية، اليوم الثلاثاء، خرجت أمر بالقبض على الرئيس يون سيوك يول باش يستجوبوه، خاطر متهمينو بالتمرد على جال فرض الأحكام العرفية في بداية ديسمبر. وكالة الأنباء الكورية الجنوبية يونهاب قالت، على حساب مصادر قضائية، بلي محكمة منطقة سيول الغربية وافقت صباح اليوم الثلاثاء على طلب من مكتب التحقيق في فساد المسؤولين الكبار باش يصدروا أمر القبض على يون، وزيد معاه أمر تفتيش يستهدف الإقامة الرئاسية تاعو في يونغسا. ومكتب التحقيق في فساد المسؤولين الكبار متوقع يدير أمر الاعتقال تاع يون في الإقامة الرئاسية تاعو قريب. وعادة، أمر القبض هذا يبقى صالح لمدة سمانة من نهار اللي يخرجوه. وأمر المحكمة هذا يعطي لمكتب التحقيق 48 ساعة باش يحبسوا يون ويستجوبوه، ومن بعد يديروا طلب باش يصدروا أمر اعتقال رسمي. وهادي أول مرة يصدروا أمر بالقبض على رئيس راهو في الحكم، وهذا جا بعد ما طلب مكتب التحقيق باش يصدروا أمر القبض للاستجواب بتهم التمرد وسوء استخدام السلطة، خاصة بعد ما يون تجاهل ثلاث استدعاءات باش يجي للاستجواب. وهذا فهموه بلي المحكمة قبلت حجة مكتب التحقيق نوعا ما، اللي تقول بلي التحقيق الإجباري لازم، على جال يون أمر القوات باش تروح للبرلمان باش تمنع النواب من التصويت على رفض مرسوم الأحكام العرفية. و رغم بلي يون عندو حصانة رئاسية من المتابعة القضائية، بصح هاد الامتياز ما يشملش تهم التمرد. ومازال الشكوك كاينين إذا كان المكتب يقدر ينفذ أمر القبض، خاطر جهاز الأمن الرئاسي منع المحققين باش يدخلوا للمجمع تاع المكتب الرئاسي والإقامة الرئاسية باش يديروا تفتيش بإذن من المحكمة، وقالوا بلي كاين مخاوف أمنية عسكرية.,monde,0
alkhabar,2015-08-20,الحج لبيت ربي الحرام هو ركن من أركان الإسلام، وشعيرة عظيمة بزاف. ربي فضّلو وشرّفو، ودار فيه أجر كبير حتى قال الرسول صلى الله عليه وسلم: اللي حج وما هدرش كلام ماشي مليح وما دارش ذنوب، يرجع كيما نهار اللي زادتو يماه. الرسول صلى الله عليه وسلم بيّن بلي العبد إذا حج لبيت ربي الحرام ودار هاد العبادة كيما لازم الحال، وابتعد على الكلام الفاحش والذنوب والمعاصي، ربي سبحانو يديرلو الجنة. قال الرسول صلى الله عليه وسلم: الحج المبرور ما عندو حتى جزاء غير الجنة. وكي كان شهر ذو القعدة في العام العاشر، نادى في الناس باش يحجّو، وبعث الرسل تاعو باش يأمر الناس يخرجو للحج، ل...,islam,0
alkhabar,2024-11-30,المحرقة اليهودية ولا الهولوكوست ماشي حاجة تخص الفرنسيين بالضرورة، ومع ذلك الدولة الفرنسية، بقانون غيسو (13 جويلية 1990)، تبع كل واحد ينكر المحرقة ولا يشكك في أي حاجة تخصها. والمفكر الكبير روجي غارودي تحاكم على جال كتابو الأساطير المؤسسة لإسرائيل، بلا ما فرنسا تعتبر هادي حرية تفكير ولا حرية تعبير، غير على خاطر الموضوع يخص إسرائيل. فرنسا نفسها تشوف بلي كي ينكر كاتب جزائري (بوعلام صنصال) وجود الدولة والأمة الجزائرية، هادي حرية تعبير تستاهل الاحترام وتستدعي النقاش. وهاد الكاتب راه من سنين منخرط في الماشينة السياسية والثقافية الكولونيالية، مع مجموعة كبيرة من مثقفين دول العالم الثالث لي استقطبتهم باريس وخدمت باش تعاود ترسكلي (تدور) فيهم وتأهلهم سياسيا وثقافيا بالقدر اللازم باش يكونوا واجهات ناعمة تدافع على أفكارها وتبيض وجهها الاستعماري المكروه، ضمن كتلة من النخب المغاربية لي تدعم إسرائيل. القضية في هاد السوريالية الفرنسية تتجاوز مسألة اعتقال الجزائر لكاتب ولا ازدواجية المعايير لي ولات تحكم الميزان تاع المؤسسة السياسية الفرنسية والغربية بصفة عامة، وهاد الازدواجية بانت على الصعيدين، السياسي والإعلامي، وبشكل كبير بعد عملية طوفان الأقصى، بصح هي تتعلق بمحاولة فرض القبول بنقاش على وجود الدولة والأمة الجزائرية على الجزائريين، وبالتالي الدخول في خطوط تاريخية معمرة بالمغالطات والتضليل والخرائط والأوهام المزعومة، وهادو بالنسبة للجزائريين خطوط حمراء ما يتناقشوش، فما بالك باش يكونوا مجال للمغالطة. إذا كانت كاين حاجة تستاهل الاعتراف بيها لفرنسا، في وسط المناكفة السياسية لي راهي تزيد مع الجزائر، هي أنها نجحت، للأسف الشديد، باش تدفع لنقاش مضلل في هاد الصعيد، بأدوات ونخب محسوبة على الجزائر بالاسم، قادها العمى باش تتبنى السردية الكولونيالية والرواية لي تأسس للموقف السياسي الاستعماري في قراءة التاريخ، هاديك لي تستفز الشعور الجماعي للجزائريين، وهي ديما تدير هكذا. في معركة التحرير حاولت تشكل طابور خامس لصالحها، مع فرق أن النظام الثوري هذاك الوقت كان يحكم بالإعدام على لي ينكر حق الجزائر في الاستقلال وينحاز لأفكار الاستعمار. كامل الناس تلاحظ بلي بزاف خطوط فاصلة بين المجال السياسي والمجالات الأخرى لي عندها علاقة بالثقافة والتاريخ والرياضة حتى تمحات، مع تقدم الوقت السياسي، وولاو كامل مجال واحد ضمن مربع المشروع والخط السياسي لدولة ولا محور. ومع بداية المواجهة لي راهي كاينة بين المقاومة وإسرائيل في 7 أكتوبر (2023)، ولا التمايز باين أكثر من قبل بين زوج خطوط ما كانش ثالث ليهم، خط تحرري تجاوز الهويات والثقافات والجغرافيا وخط نيوكولونيالي غرقوا فيه حثالات من النخب والساسة والإعلاميين. وسبحان الله، ما كاين حتى واحد من هاد البقايا الكولونيالية البالية يهاجم الجزائر غير إذا كان بالضرورة يدعم إسرائيل، وفي الخلفية كاين علاقة بمواقف الجزائر وخياراتها تجاه القضايا المركزية هذا ما كان. غسان كنفاني سبق كامل الناس كي توقع واش يقدر يصرا في المستقبل، وين تولي الخيانة وجهة نظر.,nation,0
alkhabar,2025-05-10,السلطات العسكرية الانتقالية في مالي، بدات تشد الخناق على قيادات الأحزاب، وتحبسهم، باش تواجه الرفض والاحتجاجات لي راهي تهز البلاد وتطالب بالرجوع للنظام الدستوري وتنهي الفترة الانتقالية لي عندها قريب ربع سنين. السلطات المالية حبست الأمين العام تاع حزب كودام، الحسان آبا، وهذا في إطار مواجهتها لحراك الشارع ومطالب الطبقة السياسية باش ترجع للنظام الدستوري، وهاد الشي دار قلقة وغضب كبير عند الأحزاب السياسية. ونائب الأمين العام تاع الحزب، ابراهيما سيسوكو، قال بلي خطف ولا حبس الأمين العام هذا إجراء ماشي قانوني، ووضح في تصريح لـ إذاعة الجزائر الدولية، اليوم، بلي منع الأحزاب باش تنظم نشاطاتها حاجة ماشي مقبولة، لخاطر التعددية راهي مثبتة في دستور 1991. وحبس مسؤول حزبي معروف، راهو مؤشر على تبديل جديد في طريقة تسيير الأزمة من طرف العصابة العسكرية كيما يسموها المعارضين. والأحزاب السياسية لي راهي تدافع على الدستور في مالي، كانت علنت، البارح، بلي أجلت الحركة الاحتجاجية الشعبية تاعها، لي كان من المفروض تتنظم نهار الجمعة في باماكو، باش تطالب بإلغاء المرسوم لي دارو المجلس العسكري ولي يقول بتعليق نشاطاتها، أجلتها لـ أقرب وقت، ونددت بـ الدعوات للعنف والتهديدات لي أطلقوها الانقلابيين. وسياسات المجلس العسكري في مالي راهي تتعرض لانتقادات كبيرة من الطبقة السياسية، وخصوصا فيما يخص ملف نقل السلطة وتسيير الملف الأمني والعلاقات مع الجيران، فقد سبق وذكر رئيس حزب العدالة الاجتماعية المالي، عبدواللاي تراوري، بلي ميثاق السلم والمصالحة لي خرج من مسار الجزائر، كان هو الحل الوحيد لي جنب مالي الأسوأ. وقال السياسي المعارض، هذاك النهار، في تصريحات صحفية، بلي رانا قدام عسكريين دارو جبهات صراع ومشاكل مع بزاف دول وحنا لازم علينا نخدمو ونديرو مجهودات باش نقنعوهم بضرورة الرجوع للإطار الدستوري باش ترجع الدولة المالية للمحافل الدولية وتتصالح مع دول الجوار. وعبر السياسي على تخوفات الطبقة السياسية من توجهات جديدة للسلطة الانتقالية ضد الأحزاب، وهذا بان في تصريحات واحد من ممثلي الحكومة لي علن فيها على رغبة باش يحل الأحزاب السياسية المالية. ويذكر بلي المجلس العسكري الحاكم حاول يجمد بزاف أحزاب سياسية، خصوصا لي عندها توجه معارض، حسب التقارير نفسها.,monde,0
alkhabar,2023-12-03,الرابطة تاع الفوت بروغرامات الماتش تاع بارادو ومولودية الجزاير في ملعب 5 جويلية نهار الخميس على السبعة تاع الليل، بلاصة الجمعة كيما كانت مقترحة من قبل، وهذا في إطار الجولة التاسعة. هاد القرار جا مور ما دخل رئيس الفيدرالية الجزايرية تاع الفوت، لي عيط بالتليفون لمدير ديوان المركب الأولمبي محمد بوضياف باش يبروغرامي الماتش في ملعب 5 جويلية، مع الأخذ بعين الاعتبار باش يحافظوا على حالة التيران. على بيها قدموا الماتش باش يحافظوا عليه، بما أنه راح يستضيف ماتش المنتخب الوطني النسوي ومنتخب بوروندي نهار الإثنين، ومبعد راح يكون فيه المنافس تاع اتحاد العاصمة في كأس الكاف يدير حصة تدريبية عشية السبت في الملعب الرئيسي، والماتش تاعهم راح يكون نهار الأحد. وكانت أر...,sport,0
alkhabar,2024-01-22,أسعار البترول طاحو اليوم الإثنين، و كملو ينزفو خسائر للمرة الزاوجة على التوالي، و هذا بسباب الخوف من نقص الطلب. الرياح الاقتصادية المعاكسة ضغطت على التوقعات تاع الطلب العالمي على البترول و غطات على المخاوف الجيوسياسية في الشرق الأوسط و الهجوم لي صرا على ميناء روسي يصدر الوقود في الويكاند.  على 07:03 تاع الصباح بتوقيت غرينتش، أسعار العقود الآجلة تاع برنت، تسليم مارس 2024، نقصت بـ 0.52 بالمئة، و ولات 78.15 دولار للبرميل. في نفس الوقت، أسعار العقود الآجلة تاع خام غرب تكساس الوسيط الأمريكي، تسليم فيفري، طاحت بـ 0.41 بالمئة، و ولات 73.13 دولار للبرميل.,economie,0
